Time,Table disp,Act dis,Acc RF, Acc 2F,Acc 1F,Delta P,Voltage command,Dis command
0.019042969,0.001166511,-13.661198,0.36373962708817054,0.43477802890131567,-0.1911071281704465,0.16465235,0.015639413,0.0
0.023925781,0.0012059009,-13.661937,2.301585535044293,2.2507041549321745,-0.5638100503805782,0.16943632,0.015613951,0.0
0.028808594,0.0013213544,-13.66076,6.244803370484729,4.161314856950219,0.32360289522711033,0.16742541,0.015612696,0.0
0.033691406,0.00084867451,-13.661521,9.528157700491771,1.9530193251335972,3.1212356413316242,0.16653366,0.015665308,0.0
0.038574219,0.00093152933,-13.660721,9.072231016791156,-4.775454136808413,4.596993763308344,0.16170543,0.015681151,5.9718531e-07
0.043457031,0.0010035179,-13.660948,6.112926125816887,-10.060488272956546,3.172694564202691,0.15996465,0.015680462,2.8464394e-06
0.048339844,0.0017125377,-13.661777,4.910538958990141,-9.711949483632985,2.795458259118988,0.15931404,0.015609113,8.2803208e-06
0.053222656,0.0016609232,-13.6607,6.687564373638466,-7.597570741708481,4.887033718019844,0.15378213,0.015642678,1.9120054e-05
0.058105469,0.001743778,-13.659865,6.6781399158412205,-10.939223212494207,6.014408105330762,0.15125827,0.015650555,3.7386944e-05
0.062988281,0.0019828344,-13.660125,0.5792777123000034,-18.635245506282935,5.523043828151259,0.14990641,0.015629893,6.2619059e-05
0.067871094,0.001798109,-13.660915,-7.3565163690764495,-21.842776651823684,4.82324443829513,0.15157604,0.015633442,9.1706454e-05
0.072753906,0.0013064133,-13.661393,-10.759556409922121,-19.82482239808768,2.8063755546724765,0.15096855,0.015683569,0.00012351728
0.077636719,0.0013308623,-13.659504,-12.71773529031883,-20.92746297315545,0.7559109437915935,0.14449726,0.015721617,0.0001610628
0.082519531,0.0013213544,-13.659427,-19.512609747678468,-26.11072525921767,3.186111116806066,0.14634447,0.015707096,0.00020526438
0.087402344,0.00076581968,-13.6594,-27.652464239825836,-26.44752947632349,8.229894424908476,0.14209469,0.015772056,0.00025084574
0.092285156,0.001211334,-13.660531,-29.242589312580208,-18.455952182564744,8.628931193068743,0.14367995,0.015706485,0.00029436557
0.097167969,0.0014544653,-13.660373,-25.149950074535568,-11.626561781698749,4.0618394757933896,0.13941598,0.01570195,0.00034242688
0.10205078,0.0018021839,-13.66088,-22.672677634155022,-15.21579510008127,1.3954465605693551,0.13965997,0.015671492,0.00040499488
0.10693359,0.0012534406,-13.662102,-23.503957183745108,-22.718486816754844,2.7471634600479318,0.14021315,0.015730225,0.00048277047
0.11181641,0.0012439326,-13.661444,-22.039330976247005,-20.112898281990276,4.104355289839379,0.13792764,0.015740393,0.00056818518
0.11669922,0.0014422409,-13.661354,-15.75291760786736,-8.735879564129403,4.918434886831161,0.14309895,0.015673382,0.00065719726
0.12158203,0.0016541318,-13.661489,-10.298982487056868,-4.584691590676583,6.956024111978931,0.14456423,0.015648458,0.00074848294
0.12646484,0.0011923182,-13.660154,-10.974670067462311,-11.479585030707833,8.036781484595801,0.14989854,0.015663758,0.0008300445
0.13134766,0.0014680481,-13.660274,-15.001991219776603,-14.876564375931547,6.485049347321752,0.15223219,0.015602141,0.00088614482
0.13623047,0.0016908053,-13.660899,-15.653318284343129,-7.727428928399325,4.05712277152308,0.15313789,0.015551512,0.00091962796
0.14111328,0.0014965719,-13.661079,-9.460199980452881,1.6630265262829964,2.539141779157549,0.16005665,0.015542927,0.00096332352
