Time,Table disp,Act dis,Acc RF, Acc 2F,Acc 1F,Delta P,Voltage command,Dis command
0.019042969,0.00013693815,-13.659535,0.5722216747891092,-0.44051509288120055,-0.34394071891255323,0.32193056,0.011223916,0.0
0.023925781,0.00043847531,-13.659174,3.7604682480511937,-2.920759676744021,-1.8135184853352073,0.31617871,0.011192939,0.0
0.028808594,0.00041945945,-13.660417,10.84078928333645,-8.43158748165543,-3.7755997703610094,0.3080717,0.011206527,0.0
0.033691406,0.00024560018,-13.66046,18.212370138188167,-13.852984908887077,-3.1282648949257057,0.30143461,0.011224872,0.0
0.038574219,-0.00019583934,-13.660504,21.13757087137365,-14.082112784799161,1.7035799832216716,0.29391485,0.011274512,0.0
0.043457031,-3.1488005e-05,-13.661651,20.729536893600017,-9.040450668789108,6.595023695783627,0.29338273,0.011227091,8.6810871e-08
0.048339844,-1.1113872e-05,-13.661153,18.749063514647027,-4.563686767454702,5.944477521781717,0.28931788,0.011211165,2.3059462e-07
0.053222656,0.00014372953,-13.662029,13.415863367241615,-5.034374882759222,1.029350943956862,0.28537416,0.011181402,2.4461349e-07
0.058105469,-2.1980075e-05,-13.662145,7.870801016229166,-8.341088958592662,-1.6174916433213418,0.28028706,0.011187836,4.3779806e-08
0.062988281,0.00011248919,-13.659908,6.519383024513597,-9.837067773041168,-0.13246500099155284,0.27165657,0.011183477,-3.7020141e-07
0.067871094,0.00024288365,-13.660177,4.025733237674512,-7.919108345533013,0.8399640691038452,0.26616165,0.011159793,-8.6116523e-07
0.072753906,0.00015867056,-13.661756,-3.59355305529799,-4.568287662641886,-1.0077553460383335,0.25802004,0.011172011,-1.2695488e-06
0.077636719,-7.0390452e-06,-13.661624,-8.662707786046642,-3.415524853434421,-1.4924916882726176,0.25915629,0.01114514,-1.6068458e-06
0.082519531,0.00044255014,-13.660896,-6.076336481642215,-5.484797741010696,0.859345920090813,0.26262131,0.011045089,-2.0874609e-06
0.087402344,0.00050095597,-13.662011,-1.7003426514534612,-7.723936540069126,0.40754454083041197,0.26515806,0.010997734,-2.9152056e-06
0.092285156,0.00018855263,-13.661545,-1.5666752862241977,-9.427013571577492,-3.870532985526167,0.27219951,0.010966795,-4.0599193e-06
0.097167969,-0.00019040624,-13.65978,-5.636827155178049,-12.25654864395968,-4.770456991955559,0.27476177,0.010971254,-5.2489509e-06
0.10205078,0.00033252983,-13.660911,-9.296521359809327,-13.211496962615282,-0.35313973175302643,0.28219533,0.010859671,-6.1160376e-06
0.10693359,1.1106075e-06,-13.661688,-7.277519880050305,-10.015966245796847,2.7915792718258072,0.28575632,0.010861313,-6.3741668e-06
0.11181641,-6.816144e-05,-13.661084,-2.5009638850096705,-8.234397508512641,2.4548399166813466,0.29156685,0.0108305,-5.9737149e-06
0.11669922,0.00076581968,-13.660788,-3.976823460469358,-12.341695984480737,3.1161694926622974,0.28973299,0.010742354,-5.1496536e-06
0.12158203,-3.1488005e-05,-13.661819,-10.228284832565466,-17.47573306149137,5.350399155790798,0.28937167,0.010816735,-4.3265295e-06
0.12646484,-0.00014965796,-13.66084,-9.065038662204604,-17.229277901135106,5.1977306229092335,0.28935894,0.010821853,-3.5965372e-06
0.13134766,5.185434e-06,-13.660539,-0.1427230561605798,-13.905243049699525,2.6821485890516246,0.28441733,0.010820503,-3.1540833e-06
0.13623047,0.00045341635,-13.661255,2.015009777836787,-13.015130337480606,1.8783185137719816,0.28243726,0.010774462,-2.9052701e-06
0.14111328,0.00024695846,-13.662509,-5.212900423672629,-13.231592362487579,2.742442153317766,0.28031328,0.010796136,-2.6585617e-06
0.14599609,0.00050638907,-13.660964,-8.199865745139384,-11.343110810511119,2.0347982648795866,0.27963954,0.010765557,-2.3593045e-06
0.15087891,0.00031894707,-13.66116,-2.2350846291485085,-8.987190364092484,1.5929783312094696,0.27948382,0.010776998,-2.2429022e-06
0.15576172,0.00026597432,-13.662551,4.954027191620272,-8.595375486329438,3.860932056506282,0.27542245,0.010792525,-2.5960101e-06
0.16064453,-0.00029906828,-13.661397,9.311335365405363,-9.313684354648778,4.525273840889999,0.27513772,0.010845046,-3.3189826e-06
0.16552734,-2.8771454e-05,-13.662937,12.31497342892321,-8.208406486254074,0.5987939050969197,0.27184105,0.010824127,-3.9182255e-06
0.17041016,-0.00022300484,-13.660888,13.670305216901221,-4.4236042786329,-2.829778864892932,0.27102351,0.010840892,-4.0056184e-06
0.17529297,0.00040723497,-13.661887,9.72769048943133,-1.160471773440115,-0.936135052909628,0.26837224,0.010781489,-3.6954505e-06
0.18017578,0.00034475431,-13.661327,1.8246857163332486,-0.8738107191685615,3.2032287415549603,0.26585814,0.010791979,-3.461412e-06
0.18505859,0.00024016709,-13.661522,-0.46901295399029985,-1.223831350034509,3.73748507863275,0.26549733,0.010795449,-3.6781119e-06
0.18994141,5.9516453e-05,-13.662332,5.482342568827601,-0.2120774587201748,0.46778124277350724,0.26277262,0.010820272,-4.3199525e-06
0.19482422,0.0010822979,-13.662796,10.79397658874534,-0.8999974890411516,-2.303991659302773,0.26485354,0.010697428,-5.0379567e-06
0.19970703,0.00013693815,-13.663856,10.977880517970338,-5.057602917070463,-2.833381162889045,0.2638638,0.010794932,-5.4785851e-06
0.20458984,0.00036784497,-13.661041,10.110248087606033,-8.42914454334699,-2.6953012928877755,0.26561549,0.010757827,-5.5115802e-06
0.20947266,0.00016817849,-13.663198,10.081705189980337,-7.940571840363446,-2.5328005568784655,0.26384872,0.010786305,-5.1703096e-06
0.21435547,0.00041810118,-13.661578,7.778880637972442,-6.457386857140533,-1.2419881050732957,0.26402703,0.010756089,-4.47308e-06
0.21923828,0.00047650703,-13.662095,3.2741480555926237,-7.206417712784148,1.3290259866146474,0.26743054,0.010732154,-3.4005288e-06
0.22412109,-0.00014015005,-13.662837,1.2259770289249794,-10.34262676211944,2.700429221552438,0.26728123,0.01079715,-2.0030466e-06
0.22900391,-8.9893852e-05,-13.662465,2.6097293896327525,-14.814389438525602,0.37510722970249655,0.26965627,0.010781518,-4.1892494e-07
0.23388672,0.00013829643,-13.664628,5.024181109034414,-16.68111462202377,-3.6703091023496364,0.27000105,0.010760567,1.2154662e-06
