Time,Table disp,Act dis,Acc RF, Acc 2F,Acc 1F,Delta P,Voltage command,Dis command
0.018554688,-0.0010787183,-13.648671,0.34796510688387233,-0.8749508072279739,-0.24180950430626508,0.27248946,0.038355559,0.0
0.0234375,-0.00043217928,-13.64908,1.8017279978959881,-5.382655321061874,-1.4863353753457202,0.26765242,0.038294997,0.0
0.028320313,-0.00060739683,-13.650192,4.062426404298635,-14.327323457071108,-3.1866056312494875,0.26844466,0.038296726,0.0
0.033203125,-0.00039686411,-13.649983,5.605306270398272,-21.98876679590881,-2.3724221711645264,0.26437631,0.038276538,0.0
0.038085938,-0.00056257372,-13.648764,5.894463500167522,-22.696784939179345,0.36894538857574233,0.26396206,0.03828007,0.0
0.04296875,-0.00026782794,-13.648784,6.34774677900547,-18.80443343086879,-0.640101931429244,0.26385921,0.038235914,0.0
0.047851563,3.7784044e-05,-13.650738,9.845581572916666,-14.928731029901188,-4.84709402517481,0.25743592,0.038221639,0.0
0.052734375,-0.000642712,-13.64683,15.930298240172927,-11.711760151708337,-4.406195418434193,0.25874382,0.038270917,0.0
0.057617188,-0.00042946273,-13.649604,17.17642288277327,-9.973188736193263,1.7303778708116877,0.24591972,0.038305406,7.6554616e-06
0.0625,-0.00076088193,-13.648465,11.327155709893205,-12.693719068878776,5.7647898863318625,0.2555232,0.038277335,1.7263916e-05
0.067382813,-0.00097141461,-13.648985,9.201258575991673,-18.844525572973726,3.8570052264159713,0.24740177,0.038326278,2.8037954e-05
0.072265625,-0.00088176847,-13.649605,16.999979237895882,-21.672137570050424,0.9966537303197145,0.25478783,0.038268443,3.9402454e-05
0.077148438,-0.00046070304,-13.648251,25.35970427617475,-19.081764194792537,1.5741648425525532,0.24699885,0.03825159,5.0638708e-05
0.08203125,-0.00033438343,-13.647943,24.364424078968053,-17.343738145902424,3.5662520386729972,0.2482814,0.038219534,6.1669452e-05
0.086914063,-0.00075273227,-13.648808,16.45885474116811,-18.9809119812395,4.038674000882484,0.24570821,0.038260341,7.2389783e-05
0.091796875,-0.00045934477,-13.649016,12.12227695698841,-20.75287948324869,2.176596917670784,0.24413162,0.03822685,8.2234314e-05
0.096679688,-0.00043761238,-13.650413,14.832427357590802,-21.94948893963218,-2.1994886011518466,0.24624196,0.038201865,9.1815105e-05
0.1015625,-0.00018904796,-13.648954,14.276015239547503,-21.608955340146696,-6.073428470194733,0.24109088,0.038197242,0.00010383487
0.10644531,-0.00045526994,-13.650219,4.630154634399968,-18.532348112395802,-3.880126400448654,0.24565507,0.038196802,0.00012039697
0.11132813,-3.0129728e-05,-13.649546,-2.866202028285552,-17.41236631666286,3.124303718661368,0.23611853,0.03819491,0.00014014223
0.11621094,-0.00012249246,-13.648731,1.1219013263675088,-21.10592703251247,6.475663746174658,0.2416562,0.03816925,0.00016008982
0.12109375,-0.00047700235,-13.64914,9.235982186013922,-24.333692592775897,4.4975647002663175,0.23228149,0.038244981,0.00017985934
0.12597656,-0.00019855589,-13.648052,9.650037663812988,-23.63791922230385,3.736549497172769,0.23234624,0.038212858,0.00020197012
0.13085938,-0.0005584989,-13.648074,3.4230361910337597,-21.890895338865633,4.73545098093576,0.2251434,0.038282704,0.00022818937
0.13574219,-0.00028956035,-13.648509,3.206540566899593,-22.20461796035533,2.941675627358148,0.22654495,0.038245302,0.00025774716
0.140625,-0.00046206132,-13.647691,11.62681376837788,-24.92753442166965,-0.13466389597955208,0.22222833,0.038276996,0.00028919071
0.14550781,-0.00018904796,-13.650849,15.5939663065132,-26.981345157624578,-1.2729618486637666,0.22273724,0.0382418,0.0003219737
0.15039063,-0.00026375311,-13.649867,11.662981003924546,-25.310846154101494,-1.6556122408212774,0.22175594,0.03824636,0.00035590574
0.15527344,-0.00043625411,-13.649118,10.054301172329769,-23.904814729828317,-2.1871362068889075,0.21687652,0.038291596,0.00039053461
0.16015625,-0.00025967829,-13.649466,10.1692426964552,-27.277833442340278,-2.50467198094879,0.21974242,0.038250908,0.00042551133
0.16503906,-0.00047700235,-13.649286,5.2310175201520615,-28.886290476242014,-2.6252906352103533,0.21289606,0.038306404,0.00046100852
0.16992188,-0.0004688527,-13.649748,1.3260006720178759,-23.436173241949717,-1.2933574061982176,0.21489197,0.038290951,0.00049779878
0.17480469,-0.00018225658,-13.648074,5.4939637627500115,-20.11416319924259,0.7974910318311315,0.20593856,0.038301859,0.00053700799
0.1796875,-0.00052997511,-13.649505,12.364217420436727,-24.019889930791255,-0.4579228539533811,0.21121885,0.038314123,0.00057948678
0.18457031,-0.00028956035,-13.64832,14.556586894539617,-25.16408403564862,-4.253646220704473,0.2015899,0.038336568,0.00062552543
0.18945313,-8.4460749e-05,-13.649166,12.797460279800255,-20.39011856734217,-5.7228584884912665,0.20342392,0.038308311,0.00067551661
0.19433594,-0.00065901125,-13.648033,12.802315752643429,-21.16731339061173,-6.062079254402936,0.19593222,0.038406301,0.00073063304
0.19921875,-0.00053676649,-13.649726,16.0240755328547,-31.449014641664082,-7.251980338480001,0.19734538,0.038380381,0.00079206657
0.20410156,-0.00021349691,-13.649434,17.474636262713457,-38.321561281745524,-4.992013437957739,0.19420899,0.038367178,0.00085901481
0.20898438,-0.00054084131,-13.64855,14.80397439606328,-32.49732485338189,-0.019264792997791713,0.19491793,0.038406271,0.00092775142
0.21386719,-0.00085867778,-13.649582,11.895510873203175,-23.70215236647508,-0.1903280637520547,0.19559784,0.038437631,0.00099348708
0.21875,-0.00058566441,-13.648343,11.651861414341392,-24.12201280526199,-3.3271941709879167,0.18736677,0.038444087,0.0010486066
