Time,Table disp,Act dis,Acc RF, Acc 2F,Acc 1F,Delta P,Voltage command,Dis command
0.019042969,-0.00022979622,-13.696144,1.6314866122506666,1.6364570856711993,0.2351689429483171,-0.55665243,0.0096116504,0.0
0.023925781,0.00032438018,-13.696619,9.097762258629215,9.8589501822669,1.346469398305903,-0.55166858,0.0095373783,0.0
0.028808594,-0.00017274865,-13.695971,20.07436967014104,25.19089660659155,3.0442441725184644,-0.55039591,0.0095950952,0.0
0.033691406,0.0003664867,-13.695157,21.151878615348018,35.91330572349388,3.5702447389719794,-0.54836702,0.0095397728,0.0
0.038574219,-0.0001034766,-13.69643,9.90019487707525,33.49939897518634,3.3540424394602604,-0.55131984,0.0096140066,0.0
0.043457031,-0.00017274865,-13.696151,3.741940744939538,27.722330167544495,5.089526402718449,-0.55123883,0.0096313646,0.0
0.048339844,0.00051318045,-13.694551,9.554970066161607,28.927260162932416,6.981459150769424,-0.54880655,0.0095567731,0.0
0.053222656,-0.00014150832,-13.695503,15.11559603930047,31.872464151746453,4.93799601445186,-0.54202729,0.0096036447,0.0
0.058105469,6.6307832e-05,-13.696466,14.00700616765808,30.39178545809771,2.4768386399483355,-0.54135108,0.0095966216,8.4078374e-06
0.062988281,-1.7905249e-05,-13.697364,9.164418982906728,28.710989848799752,5.521386022928526,-0.54203099,0.0096394839,3.4259123e-05
0.067871094,-0.00021349691,-13.695439,4.178698924890091,30.066101304290378,9.587819624257458,-0.54095697,0.0096900677,7.8172714e-05
0.072753906,0.00012063885,-13.695901,3.5894391014538245,30.38233128442702,6.467689549969833,-0.53815669,0.009658698,0.00012580157
0.077636719,0.00020213537,-13.696708,6.310821003720091,28.110377916083564,-0.31901395558477624,-0.53659183,0.0096551599,0.00016677148
0.082519531,0.00022658434,-13.695326,6.329244185825658,27.650547384472798,-0.7866026939740197,-0.53941214,0.0096838214,0.00021164939
0.087402344,2.9634393e-05,-13.695713,4.61330489954417,29.63127360977958,4.403072008473463,-0.53517526,0.0097391326,0.00029405943
0.092285156,0.0002836319,-13.696692,4.055318903166193,29.08838494441087,5.933830221949405,-0.5294016,0.0097720074,0.00043824717
0.097167969,0.00029178156,-13.695354,1.1593590930925537,25.387383129897106,2.5734296548287743,-0.53039229,0.0098291012,0.00061026338
0.10205078,0.0002007771,-13.695552,-3.7017075687364347,22.39580814216687,1.946740651818879,-0.52438277,0.0097868424,0.00074050034
0.10693359,2.0126465e-05,-13.695307,-2.6344804447699746,21.3831665040173,6.444265713689191,-0.51791584,0.0097511923,0.00082162261
0.11181641,0.00037327808,-13.694755,4.607503442704604,23.610602842927904,9.676499941642449,-0.51320529,0.0097554969,0.00092648127
0.11669922,1.4693363e-05,-13.696057,8.070651482549943,30.245757776920115,6.6046642439419765,-0.51692021,0.0099118566,0.0010944114
0.12158203,0.00033796293,-13.696321,5.175932050314035,35.917666161229626,2.178036070018628,-0.5151673,0.0098837353,0.0012631874
0.12646484,-0.00021893001,-13.697054,3.6776155108251576,34.85965495443164,4.099356307187248,-0.51049906,0.0098498454,0.0013534516
0.13134766,-8.3102474e-05,-13.69587,6.337345069652669,30.857673190045418,8.76177181931614,-0.51007956,0.0097904867,0.0013702576
0.13623047,-1.7905249e-05,-13.695385,7.998044586521663,31.39159579653598,7.7361315411147835,-0.51035506,0.0098075727,0.0013738739
0.14111328,0.00045205807,-13.695949,6.3439594922242195,36.026952572694704,3.1373899556773868,-0.50956011,0.0097488454,0.0013677898
0.14599609,6.359128e-05,-13.696135,5.446369417252716,37.9153501338479,1.9285860536513226,-0.51268542,0.0096738134,0.0012638854
0.15087891,0.00026461604,-13.696647,7.39522035224287,34.65687115704494,3.040863215948429,-0.51919729,0.0094745103,0.00098166801
0.15576172,0.00032438018,-13.695613,7.312333454461245,31.227304154625383,1.4506718870405506,-0.52510923,0.0093542831,0.00055749941
0.16064453,0.00056207838,-13.695303,1.7554481583303283,31.894274752698347,-1.1883440851212557,-0.52754104,0.0093492279,0.00012209002
0.16552734,-9.80435e-05,-13.696798,-4.504616584964015,34.76977542844,-0.01530798270780298,-0.53375369,0.0095251268,-0.00022360162
0.17041016,-0.00014422486,-13.69465,-5.459608178606282,37.24300896479365,3.351748558360447,-0.53212434,0.009546183,-0.0004858803
0.17529297,-8.5819025e-05,-13.694402,-2.9918383288113373,39.201743894717715,4.418615362292596,-0.53218639,0.0094765192,-0.00073990203
0.18017578,0.00039365221,-13.695782,-2.841944475026097,38.0972068013291,3.5370821574861178,-0.5313462,0.0092959683,-0.0010436703
0.18505859,0.0002062102,-13.695905,-3.6665535113107905,32.56718260757848,2.7693088599432496,-0.5364126,0.0092469333,-0.0014101545
0.18994141,0.0002836319,-13.696355,-1.1262936145818239,28.324790164173095,2.232485001662306,-0.53726721,0.0090833111,-0.0018637546
0.19482422,0.00068160665,-13.696074,2.613556294769154,29.503811503432452,2.3786910121372653,-0.54340512,0.0087958304,-0.0024826978
0.19970703,5.9516453e-05,-13.695661,6.15689387491983,32.37553222277497,3.0587696051368605,-0.55427659,0.0084620472,-0.0033207752
0.20458984,2.420129e-05,-13.69487,11.382633944582233,33.526060462242974,1.9180423282376833,-0.56059247,0.0084162019,-0.0042921025
0.20947266,0.000422176,-13.696883,13.403890480131727,34.19481043053884,-2.004516202512871,-0.56755173,0.0084716836,-0.0052213869
0.21435547,0.0007087721,-13.695492,7.8594207250181665,33.6600005487806,-5.832784964381506,-0.58180922,0.0085014366,-0.0060405172
