Time,Table disp,Act dis,Acc RF, Acc 2F,Acc 1F,Delta P,Voltage command,Dis command
0.017578125,0.0099205961,-13.75036,-1.9109828644769276,-1.3037313926519274,0.21792565159608618,-0.39861044,0.010725989,0.0
0.022460938,0.010288689,-13.749763,-11.738075290327153,-8.568737123875412,1.9524521277841829,-0.40553191,0.010614415,0.0
0.02734375,0.010086306,-13.750871,-30.06331994874233,-24.578064995066754,7.015092573217443,-0.41742447,0.010594309,0.0
0.032226563,0.0097005554,-13.75171,-40.909141676066064,-40.5983628279504,13.501337010032449,-0.42120931,0.010559803,7.9706766e-09
0.037109375,0.010307705,-13.751073,-31.306281188485105,-44.7412625955176,15.357522372549274,-0.4269456,0.010439277,2.8551875e-07
0.041992188,0.010094455,-13.751291,-16.59705807509591,-41.93478579494914,11.141385540001806,-0.42437106,0.010373118,2.2622348e-06
0.046875,0.010055066,-13.751505,-19.93151556224815,-46.21087901396519,8.138930014223682,-0.42755044,0.010327429,7.4310428e-06
0.051757813,0.0097440202,-13.750218,-37.09847770516049,-54.143960469322806,11.45542963735515,-0.42892236,0.010308339,1.5704925e-05
0.056640625,0.0098757735,-13.750337,-46.64373970173407,-50.71420061391361,15.114137559790331,-0.43056458,0.010254675,2.9230774e-05
0.061523438,0.0098119341,-13.752292,-44.662170609483056,-37.97378539929658,13.539107905237012,-0.43576249,0.010246842,4.6487981e-05
0.06640625,0.0095457127,-13.750187,-43.33895969316634,-31.987476925651354,12.05326578021859,-0.43670219,0.01024444,6.7273329e-05
0.071289063,0.0095266961,-13.752091,-43.74621112987563,-36.754511471595144,13.899757514406554,-0.44266626,0.010249251,9.1313275e-05
0.076171875,0.0096747484,-13.753414,-38.34973161849154,-42.22912057759694,13.913094175461564,-0.4456591,0.010223774,0.0001185947
0.081054688,0.0090336427,-13.751767,-31.29925811800056,-42.270939955653986,12.336800189964151,-0.44524235,0.010274002,0.00014906509
0.0859375,0.0090961233,-13.751538,-32.81606901506087,-42.016400679407695,14.416592568537022,-0.44861698,0.010272807,0.000182594
0.090820313,0.0097630369,-13.752158,-40.11421554089749,-48.961479371912795,17.54310378605021,-0.45253566,0.010220803,0.0002191333
0.095703125,0.0096000433,-13.751296,-40.037101531745705,-58.323658110825484,16.380791424024043,-0.45249632,0.010238814,0.00025859915
0.10058594,0.0091762617,-13.751413,-30.443171648811898,-54.78774374470903,13.934751587195535,-0.45206895,0.010286198,0.00030086635
0.10546875,0.0085922033,-13.752832,-25.470835725376098,-37.495942446707865,14.391352672208429,-0.45895529,0.010395273,0.00034582737
0.11035156,0.0084305685,-13.754302,-32.997728708139675,-25.133604723613132,15.057016577679224,-0.45854169,0.010424859,0.00039339907
0.11523438,0.0087918695,-13.75344,-41.25727044456478,-24.994824700038986,13.607233997451807,-0.45712429,0.010401915,0.00044349302
0.12011719,0.0089385631,-13.751896,-37.60583966639166,-24.81302356146376,13.04246890901357,-0.45832786,0.010421891,0.00049601001
0.125,0.008637026,-13.753571,-25.816555855915592,-20.16903376982329,15.106867823743764,-0.45353919,0.010463265,0.00055085501
0.12988281,0.00795653,-13.753885,-16.615949828810493,-18.890635620778234,15.92693505839709,-0.4599891,0.010601771,0.00060794083
0.13476563,0.0078709591,-13.753714,-12.62461397514511,-21.486438494730226,13.169853074430538,-0.46267003,0.010665381,0.00066718087
0.13964844,0.0083436389,-13.753436,-10.10871442725217,-22.83801164987556,11.806643220263858,-0.45906547,0.010641227,0.0007284864
0.14453125,0.008090999,-13.753596,-9.689721302891762,-24.847711107641093,15.404292906044459,-0.45892942,0.010715372,0.00079177046
0.14941406,0.0076685757,-13.754103,-14.596856227063425,-30.632510148482808,18.39032797265631,-0.46036229,0.010821771,0.00085694913
0.15429688,0.0082662171,-13.75421,-22.171587721174106,-36.85739131873428,15.059724952798089,-0.46251568,0.01082345,0.00092394004
0.15917969,0.0066593769,-13.75504,-27.996340741955464,-40.66839097643104,9.45995632786933,-0.46248171,0.011049476,0.00099266099
0.1640625,0.0077514304,-13.755087,-31.56056090319255,-44.124735833495684,8.618703722930164,-0.46990979,0.01103128,0.0010630313
0.16894531,0.0077595799,-13.753665,-33.50611071079944,-48.104450684686086,11.656430307250394,-0.4765203,0.01112423,0.001134972
0.17382813,0.0076251109,-13.754077,-35.57575711573272,-49.17120531652843,12.750776662838408,-0.47640598,0.011193255,0.0012084056
0.17871094,0.0072108367,-13.755959,-39.74424726951264,-45.883013091467525,11.714241573483214,-0.47945482,0.011322433,0.0012832554
0.18359375,0.0076291854,-13.755739,-43.74148987442195,-43.98366224244128,13.359661201477026,-0.47286329,0.011308183,0.0013594463
0.18847656,0.0073575308,-13.755723,-44.795024508377466,-49.765405265477334,16.92588702997107,-0.46774393,0.011382086,0.0014369044
0.19335938,0.0074648345,-13.756931,-44.55863420917545,-60.51558597054035,16.739332659314858,-0.46848476,0.011443897,0.0015155572
0.19824219,0.0070016626,-13.756525,-44.73015852321264,-67.01521499855782,13.146986062140845,-0.47383448,0.011607273,0.0015953331
0.203125,0.0060821101,-13.755968,-44.57000215908627,-63.61103146893727,11.688655990946335,-0.47492844,0.011776583,0.0016761622
0.20800781,0.0067259325,-13.755778,-44.17692746554941,-54.10451220494076,12.13801672141427,-0.4748311,0.011778639,0.0017579757
0.21289063,0.0069364654,-13.756293,-44.77518926745089,-47.20755807504835,10.250779445888213,-0.47574753,0.011835461,0.0018407055
0.21777344,0.0063347491,-13.755492,-45.6904167498459,-44.12683789489193,8.654746951337673,-0.47280619,0.01195647,0.0019242857
0.22265625,0.0068495357,-13.758166,-44.31219096347319,-40.310113419596135,12.06225299240613,-0.47451752,0.011988759,0.0020086507
0.22753906,0.0061174249,-13.755933,-40.515508666311845,-37.89596957546938,16.857392448832574,-0.47565368,0.012151851,0.0020937368
0.23242188,0.0072638094,-13.755871,-36.349814058047905,-39.2527567898863,17.587075020277922,-0.47262967,0.012096866,0.0021794806
0.23730469,0.0062057129,-13.758204,-31.633591380267895,-40.86791751532935,15.930037088749016,-0.47298807,0.012272145,0.0022658207
0.2421875,0.0067218575,-13.756217,-27.349042023638695,-42.801872530408204,15.825391963765282,-0.47194716,0.012297511,0.0023526964
0.24707031,0.0063700643,-13.757066,-26.645970521076073,-45.162543712530855,16.14096920458659,-0.47058177,0.01241452,0.0024400484
0.25195313,0.0064379782,-13.754647,-27.699021025557602,-43.20256558659602,14.111208764579485,-0.46979433,0.012487809,0.0025278183
0.25683594,0.0056814188,-13.756293,-27.409527809050157,-38.39195216391356,12.784680301583787,-0.4736357,0.012664217,0.0026074608
0.26171875,0.0061663231,-13.758852,-28.796300506349944,-37.017656743815785,15.93205621348363,-0.47507146,0.012703203,0.0026979994
